ID,POS,Name,ORG,Lev,Age,T,OVR,POT,LEA,AD,WE,INT,Prone,STU,CON,PBABIP,HRR,STU vL,CON vL,PBABIP vL,HRR vL,STU vR,CON vR,PBABIP vR,HRR vR,STU P,CON P,PBABIP P,HRR P,PIT,STM,HLD,BF,1B,2B,3B,HR,BB,IBB,K,HP,SF,CI,SB,CS
39201,SP,TATSUNORI NOZAWA,-,-,28,R,31,31,N,H,H,N,Fragile,45,25,50,40,45,25,50,40,45,25,50,40,45,35,50,45,6,50,35,0,0,0,0,0,0,0,0,0,0,0,0,0
39934,SP,ENRIQUE PADILLA,PIT,R-,21,R,31,40,H,N,N,N,Normal,35,30,45,35,35,30,45,35,35,30,45,35,55,45,45,45,5,45,60,0,0,0,0,0,0,0,0,0,0,0,0,0
38787,SP,NOLAN PADILLA,OAK,WL,19,R,31,62,N,N,N,N,Normal,35,35,45,40,35,35,45,40,35,35,45,40,45,50,45,55,3,65,70,0,0,0,0,0,0,0,0,0,0,0,0,0
32779,RP,BEN PEEBLES,SD,A-,19,R,31,48,N,N,H,N,Normal,40,25,45,20,35,25,40,20,45,25,45,20,70,30,45,40,2,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0
37303,SP,CAMREN PERSON,BOS,R+,23,R,31,47,N,H,N,N,Normal,40,35,45,35,35,35,45,35,40,35,45,35,50,50,45,50,3,55,50,0,0,0,0,0,0,0,0,0,0,0,0,0
41300,RP,JEINSER PEÑA,WAS,WL,19,L,31,79,N,L,L,L,Durable,40,25,45,30,35,25,45,30,40,25,45,30,75,55,45,60,2,20,70,0,0,0,0,0,0,0,0,0,0,0,0,0
39598,RP,SANTIAGO PICCONE,PIT,WL,18,L,31,51,L,N,N,N,Normal,30,35,45,40,30,35,45,40,30,35,45,40,45,55,45,55,2,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0
30982,SP,MAHIR PINERO,BOS,R+,20,R,31,34,N,N,N,N,Fragile,40,30,40,40,40,30,40,40,40,30,40,40,50,40,40,50,3,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0
16789,RP,VIC PITTAS,TEX,WL,18,R,31,80,N,N,N,H,Normal,35,30,45,35,30,30,40,30,35,30,50,35,75,60,45,55,2,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0
29673,RP,ELI PLANKENSTEIN,PIT,WL,20,R,31,36,N,N,N,N,Normal,40,25,45,30,40,25,45,30,40,25,40,30,55,45,45,50,2,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0
31456,RP,OLIVER PONG,KCR,A-,19,L,31,35,N,N,H,N,Durable,35,30,40,30,40,30,40,30,35,30,40,30,50,40,40,45,3,35,60,0,0,0,0,0,0,0,0,0,0,0,0,0
36912,SP,CONNER PRESSLEY,-,-,27,L,31,32,L,N,N,N,Durable,50,25,50,30,50,25,50,30,50,25,50,30,55,30,50,45,3,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0
22277,SP,ALFONSO PÉREZ,-,-,25,L,31,32,N,L,H,N,Durable,40,35,35,40,40,35,35,40,40,35,35,40,45,40,35,45,4,40,75,0,0,0,0,0,0,0,0,0,0,0,0,0
20955,SP,LEO PÉREZ,-,-,23,R,31,36,H,N,N,N,Normal,40,35,45,40,40,35,45,40,40,35,45,40,50,35,45,50,3,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0
33901,RP,MOISÉS RAMÍREZ,-,-,25,R,31,31,N,N,N,N,Normal,40,25,35,30,35,25,35,30,40,25,40,35,40,30,35,40,2,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0
40628,RP,SILVERIO RAMÍREZ,WAS,WL,19,R,31,39,N,N,H,N,Normal,30,40,50,45,30,40,50,40,30,40,50,45,40,50,50,65,2,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0
28692,RP,NICK REITH,-,-,22,R,31,35,N,N,N,N,Normal,45,30,45,20,45,30,40,20,45,30,45,20,45,35,45,45,3,30,65,0,0,0,0,0,0,0,0,0,0,0,0,0
27201,RP,FRANZ RENZ,TEX,R-,20,L,31,38,N,L,L,N,Durable,35,25,40,30,35,25,40,30,35,25,40,30,45,45,40,40,3,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
32873,CL,WALLACE RIZK,ATL,WL,19,R,31,80,H,H,H,N,Normal,35,25,50,30,35,25,50,30,35,25,50,30,60,55,50,65,4,30,45,0,0,0,0,0,0,0,0,0,0,0,0,0
27555,SP,AYUB ROBERTS,CWS,A-,23,R,31,46,L,N,N,N,Normal,45,30,50,30,40,30,50,30,45,30,50,30,50,35,50,45,4,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
31400,SP,JULIO VALENTÍN ROJAS,STL,WL,20,R,31,74,N,N,N,N,Normal,40,30,50,30,40,30,50,30,40,30,50,30,60,50,50,50,4,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0
41339,SP,LEONARDO RUIZ,LAD,R+,19,R,31,80,N,H,H,H,Normal,40,35,50,30,40,35,50,30,40,35,45,30,55,70,50,60,4,70,45,0,0,0,0,0,0,0,0,0,0,0,0,0
25798,RP,RAYMOND RUNYON,-,-,21,L,31,37,H,H,H,L,Normal,30,35,35,40,30,35,35,40,30,35,35,40,40,50,35,50,3,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0
29932,RP,MILES SANTOS,BAL,A-,20,L,31,40,L,H,N,L,Fragile,35,35,40,30,35,35,40,30,35,35,40,30,40,40,40,50,3,40,55,0,0,0,0,0,0,0,0,0,0,0,0,0
31441,RP,JOSÈ SAUCEDA,FLA,WL,19,R,31,59,N,N,N,N,Normal,35,25,45,25,35,25,45,25,35,25,45,30,70,50,45,50,2,25,70,0,0,0,0,0,0,0,0,0,0,0,0,0
35808,SP,KENNY SEOL,CIN,R-,21,R,31,76,L,L,L,L,Normal,40,35,50,30,40,35,50,30,45,35,50,35,70,45,50,50,4,55,30,0,0,0,0,0,0,0,0,0,0,0,0,0
34909,SP,NICK SIMMONS,CWS,R-,20,R,31,51,N,N,N,N,Normal,40,25,50,35,40,25,50,35,40,25,50,35,50,45,50,55,5,55,25,0,0,0,0,0,0,0,0,0,0,0,0,0
21057,SP,CHAD SIMPKINS,CIN,A-,23,R,31,37,N,N,N,N,Normal,45,40,50,25,45,40,50,25,45,40,50,25,60,50,50,35,5,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0
39183,SP,JEREMY SLATTON,COL,R+,21,R,31,80,N,N,N,N,Normal,40,35,50,35,35,35,45,35,40,35,50,35,50,60,50,50,3,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0
32476,RP,PETER SOLT,BAL,WL,19,R,31,45,L,N,N,N,Normal,40,25,45,20,40,25,40,20,45,25,45,20,50,40,45,45,3,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0
33379,RP,JERMAIN SPEARS,TEX,A-,20,L,31,39,H,N,N,N,Normal,45,25,40,20,45,25,40,20,40,25,40,20,60,40,40,45,5,60,75,0,0,0,0,0,0,0,0,0,0,0,0,0
32206,RP,HERBERT STARKS,PIT,R-,20,R,31,39,N,N,N,N,Normal,35,25,40,30,35,25,35,30,40,25,40,30,65,45,40,50,2,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0
33324,RP,JOPLO STEVENS,TOR,AAA,20,R,31,43,H,H,N,N,Fragile,40,30,50,20,40,30,50,20,45,35,50,20,70,45,50,25,3,70,55,0,0,0,0,0,0,0,0,0,0,0,0,0
40564,SP,MATEO SUDEN,TOR,R-,21,R,31,44,N,N,N,H,Normal,40,35,45,35,40,35,40,35,40,35,45,35,45,50,45,50,6,70,55,0,0,0,0,0,0,0,0,0,0,0,0,0
39224,RP,FREE SUGGS,-,-,24,R,31,32,H,N,N,H,Normal,40,30,40,25,40,30,40,25,40,30,40,25,50,35,40,35,2,25,70,0,0,0,0,0,0,0,0,0,0,0,0,0
40548,SP,ANTONE SUMMERS,CWS,WL,19,R,31,40,N,N,N,N,Fragile,35,45,45,35,35,45,45,35,35,45,45,35,50,45,45,50,3,45,25,0,0,0,0,0,0,0,0,0,0,0,0,0
34538,SP,WILSON SUYDAM,NYM,R-,21,L,31,80,N,N,N,L,Normal,40,35,50,35,45,35,50,35,40,30,45,35,55,55,50,65,4,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0
31758,SP,LUÍS SUÁREZ,-,-,23,L,31,32,N,L,L,N,Normal,40,40,35,35,40,40,35,35,40,40,35,35,40,40,35,35,3,60,70,0,0,0,0,0,0,0,0,0,0,0,0,0
36564,SP,SEVERO SÁNCHEZ,-,-,26,R,31,34,N,L,H,N,Fragile,45,35,45,40,45,35,45,40,45,35,45,40,45,35,45,40,5,75,55,0,0,0,0,0,0,0,0,0,0,0,0,0
40389,CL,BERTOLAMÉU TEIXEIRA,WAS,R-,20,R,31,48,L,N,N,N,Fragile,35,30,45,30,35,30,45,30,35,30,45,30,60,50,45,50,3,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0
40312,SP,JACOURY TIMMONS,MIN,R-,20,R,31,74,H,N,N,N,Fragile,40,40,50,35,40,40,50,35,40,40,50,35,55,60,50,60,5,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0
32865,RP,IVÁN TORAL,PIT,R-,20,R,31,46,N,N,N,N,Normal,40,25,40,30,40,30,40,30,40,25,40,30,40,50,40,50,3,35,60,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,RP,F.S TWEDT,CWS,R-,18,L,31,54,H,N,H,N,Normal,40,25,45,30,40,25,45,30,40,25,45,30,75,40,45,50,2,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0
29702,CL,TROY USHER,NYY,R-,20,R,31,60,N,N,N,N,Normal,30,30,45,35,35,30,45,35,30,30,45,35,40,55,45,70,2,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0
36023,SP,EDUARDO VALENZUELA,-,-,26,R,31,31,L,N,L,N,Normal,50,35,45,30,50,35,45,30,50,35,45,30,50,35,45,30,3,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0
34007,RP,GERARDO VELEZ,-,-,26,R,31,31,N,L,H,H,Fragile,45,30,45,20,45,30,45,25,45,30,45,20,50,30,45,20,4,35,55,0,0,0,0,0,0,0,0,0,0,0,0,0
38865,SP,DANIEL WAITES,MIL,WL,19,R,31,59,N,N,N,L,Normal,40,30,45,40,40,30,45,35,45,30,50,40,65,40,45,50,4,55,35,0,0,0,0,0,0,0,0,0,0,0,0,0
17035,CL,ERIC WALSWORTH,PHI,WL,18,R,31,80,N,N,N,N,Normal,35,30,50,30,35,30,45,30,40,30,50,30,65,65,50,55,3,35,45,0,0,0,0,0,0,0,0,0,0,0,0,0
39713,SP,JACK WASHBURN,OAK,WL,19,R,31,68,H,N,N,H,Normal,30,40,50,40,30,40,50,40,30,40,55,45,40,55,50,65,3,55,60,0,0,0,0,0,0,0,0,0,0,0,0,0
33270,RP,JAMES WATKINS,NYY,R-,20,R,31,53,N,L,N,H,Normal,40,30,50,25,35,30,45,20,45,30,50,25,70,45,50,50,2,25,65,0,0,0,0,0,0,0,0,0,0,0,0,0
32079,SP,OWEN WEESE,BOS,R+,23,R,31,47,N,N,H,N,Normal,40,35,45,30,40,35,45,30,40,35,45,30,45,50,45,55,6,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0
40938,SP,DIEGO ACOSTA,-,-,25,R,30,30,N,N,N,N,Normal,45,40,45,20,45,40,40,20,50,40,45,20,55,40,45,20,4,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0
30215,SP,ABRAHAM AGUIRRE,SEA,A-,23,R,30,37,L,N,N,N,Durable,40,35,45,30,40,35,45,30,40,35,45,30,50,40,45,40,3,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0
23610,RP,GUSTAVO AGUIRRE,KCM,WL,19,R,30,49,H,N,N,N,Normal,40,30,45,25,35,25,40,25,40,30,45,25,55,50,45,50,3,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0
39673,CL,SEBASTIAN ALCANTARA,KCR,A+,21,R,30,79,N,N,N,N,Normal,35,30,45,25,35,30,40,25,40,30,50,30,75,75,45,50,2,30,50,0,0,0,0,0,0,0,0,0,0,0,0,0
31051,SP,FRISKY ALMARAZ,TOR,R+,19,R,30,80,N,N,N,N,Normal,35,30,55,35,35,30,50,35,35,30,55,35,65,65,60,80,4,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0
18860,SP,ALEXANDER ANGULO,PIT,R+,23,R,30,80,H,N,N,N,Fragile,40,30,45,35,35,30,40,35,40,30,45,40,45,50,45,75,4,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0
28459,SP,CRISTIÁN ARBELO,SF,R+,20,R,30,41,N,H,H,N,Normal,40,25,45,35,40,25,45,35,40,30,45,35,50,50,45,50,4,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0
36594,SP,JOAQUIN ARCE,ARI,R+,20,R,30,40,L,L,L,N,Durable,40,30,45,30,40,30,40,30,45,30,45,30,50,45,45,50,4,70,55,0,0,0,0,0,0,0,0,0,0,0,0,0
21595,SP,GAVIN ARREOLA,-,-,22,L,30,39,N,N,N,N,Normal,40,40,40,35,40,40,40,35,40,40,40,35,45,45,40,50,4,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0
31333,SP,WINSTON BARTHOLOW,ATL,R+,22,R,30,46,L,L,H,N,Normal,40,35,45,35,40,30,45,35,45,35,45,35,50,50,45,50,5,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0
40857,SP,DAYAN BASSILLA,FLA,R+,20,R,30,80,N,N,N,H,Normal,40,30,50,35,35,30,45,35,40,30,50,35,55,50,50,60,3,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0
31495,SP,CHAD BATOSHEVICKY,ATL,WL,19,R,30,35,L,H,N,N,Normal,40,35,40,35,40,35,40,35,40,35,40,35,50,45,40,50,3,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0
36010,RP,TRENT BEALE,-,-,25,R,30,41,N,N,N,N,Normal,35,30,45,25,35,30,45,25,35,30,45,25,40,45,45,45,2,45,40,0,0,0,0,0,0,0,0,0,0,0,0,0
35505,SP,JERMAINE BEATTIE,KCR,A+,22,R,30,43,N,H,N,N,Normal,45,35,45,30,45,35,45,30,45,35,45,30,50,35,45,50,5,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0
35035,SP,AARÓN BETEMIT,LAD,R+,20,R,30,80,N,N,N,L,Normal,40,35,45,35,35,30,40,30,40,35,50,35,55,50,45,55,5,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0
41098,RP,MITCH BRACEY,ANA,WL,19,R,30,38,L,N,N,N,Normal,35,35,45,35,35,35,45,35,30,35,45,35,50,50,45,50,2,35,55,0,0,0,0,0,0,0,0,0,0,0,0,0
38516,SP,ALVIS BROADWATER,-,-,25,L,30,32,N,L,N,N,Normal,40,35,40,40,45,35,45,40,40,35,40,40,45,35,40,40,3,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0
36211,SP,RAPHAEL BUCHHOLZ,-,-,26,R,30,34,N,N,H,N,Normal,50,35,45,25,45,35,40,20,50,35,50,30,50,35,45,35,3,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0
23617,SP,KEVIN BUSICK,ATL,R+,21,R,30,45,L,N,H,N,Fragile,45,35,45,25,40,35,45,25,45,35,45,25,55,45,45,40,3,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0
32707,SP,NOAH CARTRWIGHT,PIT,WL,19,R,30,80,N,N,N,L,Normal,40,30,45,35,35,25,40,30,45,30,50,35,55,55,45,55,4,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0
19068,SP,VICTOR CASAS,TEX,WL,19,R,30,80,N,N,N,N,Normal,35,30,45,35,35,30,45,40,35,30,45,35,55,60,45,50,4,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0
35092,SP,ROBERTO CASTENOS,PIT,R-,21,R,30,42,N,H,H,N,Normal,40,30,45,30,40,30,45,30,40,35,45,30,50,50,45,45,5,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0
36438,SP,JEREMIAH CHAVIS,SEA,R+,23,L,30,38,N,N,H,N,Normal,40,30,40,35,40,30,40,35,40,30,40,35,40,45,40,45,5,55,80,0,0,0,0,0,0,0,0,0,0,0,0,0
30368,SP,WAN-BAE CHO,-,-,37,R,30,30,N,L,N,N,Fragile,30,50,45,40,30,50,40,40,30,50,45,45,30,50,45,40,3,55,35,0,0,0,0,0,0,0,0,0,0,0,0,0
33890,SP,RAHUL CHOPRA,MIL,A-,25,R,30,44,N,N,N,N,Normal,40,30,40,40,40,30,40,35,40,30,45,40,50,45,40,50,3,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0
35420,SP,YUN-JIN CHOY,-,-,31,R,30,30,N,N,H,N,Normal,35,45,45,40,35,45,45,40,35,45,45,40,35,45,45,40,5,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0
26994,SP,JOSÉ CISNEROS,MIL,A+,21,R,30,49,L,N,N,N,Normal,40,35,50,30,40,30,50,25,40,35,50,30,55,50,50,45,5,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0
39485,RP,MIGUEL COELHO,OAK,WL,18,L,30,44,N,N,N,N,Normal,35,30,45,30,35,35,45,30,35,30,45,30,50,50,45,45,2,30,65,0,0,0,0,0,0,0,0,0,0,0,0,0
23413,SP,TIANYI CUI,-,-,22,R,30,38,N,N,N,N,Fragile,40,35,50,30,35,35,45,25,45,35,50,30,50,40,50,45,4,65,25,0,0,0,0,0,0,0,0,0,0,0,0,0
33362,SP,ELIJAH DABKOWSKI,TOR,A+,26,R,30,44,N,N,N,N,Fragile,35,40,45,35,35,40,40,30,40,45,45,35,45,55,45,55,5,55,65,0,0,0,0,0,0,0,0,0,0,0,0,0
33082,SP,SEBASTIAN DANG,-,-,26,R,30,32,N,N,N,H,Durable,40,30,50,40,40,30,50,40,40,30,50,40,50,30,50,40,3,50,35,0,0,0,0,0,0,0,0,0,0,0,0,0
37930,SP,MARCO DE LA CRUZ,MON,R-,20,R,30,60,H,N,H,N,Normal,35,35,45,35,35,35,45,35,35,35,45,35,45,60,45,50,4,55,65,0,0,0,0,0,0,0,0,0,0,0,0,0
37791,SP,YEIKOL DE LEON,-,-,27,R,30,30,H,L,H,N,Fragile,40,25,45,35,40,25,45,35,45,25,45,35,45,30,45,35,4,45,40,0,0,0,0,0,0,0,0,0,0,0,0,0
37768,RP,RAPHAEL DELGADO,COL,R-,19,R,30,38,N,N,N,N,Normal,40,25,40,25,40,25,40,25,40,25,40,25,45,40,40,45,3,45,65,0,0,0,0,0,0,0,0,0,0,0,0,0
38464,SP,JAXSON DENNING,-,-,25,R,30,30,H,N,H,N,Normal,50,30,45,30,50,30,45,30,50,30,45,30,50,30,45,30,3,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0
25901,SP,STANLEY DEROY,-,-,23,L,30,30,N,N,H,H,Fragile,45,20,40,40,50,20,40,40,45,20,40,40,55,20,40,40,5,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0
34425,SP,JOHNNY DEUTSCH,BOS,WL,19,R,30,80,N,L,H,N,Normal,40,35,50,30,35,35,50,30,40,35,50,30,75,50,50,50,3,70,60,0,0,0,0,0,0,0,0,0,0,0,0,0
24145,SP,DEREK DUFFIELD,STL,R+,22,R,30,44,N,N,H,N,Normal,40,45,45,30,40,45,45,30,40,45,45,30,45,55,45,55,3,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0
36687,SP,HANNIGAN EDWARDS,MIL,AAA,23,R,30,33,H,H,H,L,Fragile,45,25,45,40,45,25,45,40,40,25,45,40,45,25,45,45,3,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
32510,SP,SAL ELIZONDO,BOS,R-,20,R,30,35,N,N,H,N,Normal,35,35,45,35,35,30,45,35,35,35,45,35,45,45,45,45,3,45,35,0,0,0,0,0,0,0,0,0,0,0,0,0
36159,SP,IGGY ERICKSON,KCM,WL,19,R,30,80,N,N,N,N,Normal,40,30,45,30,40,30,45,30,40,30,45,30,50,55,45,55,3,75,65,0,0,0,0,0,0,0,0,0,0,0,0,0
25992,RP,ROBERTO ESPINOZA,-,-,23,R,30,41,L,N,N,H,Fragile,40,30,45,20,40,30,40,20,40,30,45,20,70,45,45,40,2,25,65,0,0,0,0,0,0,0,0,0,0,0,0,0
28829,RP,JEFFREY FARIS,LAD,R-,20,L,30,48,N,N,N,N,Normal,35,30,45,30,35,30,45,30,35,30,45,30,40,55,45,60,2,35,70,0,0,0,0,0,0,0,0,0,0,0,0,0
34943,SP,MITCHELL FULK,TB,R-,20,L,30,46,H,N,N,N,Durable,40,30,45,35,40,30,40,35,40,30,45,35,50,50,45,55,5,60,70,0,0,0,0,0,0,0,0,0,0,0,0,0
40921,SP,DURANT GAINER,MON,R-,21,R,30,59,N,N,H,N,Fragile,40,30,45,30,40,30,45,30,40,35,45,30,45,50,45,50,3,65,80,0,0,0,0,0,0,0,0,0,0,0,0,0
36141,SP,MICHAEL GARCIA,NYY,A-,20,L,30,72,N,N,N,H,Normal,40,35,50,30,45,35,50,30,40,35,50,30,60,70,50,50,5,40,75,0,0,0,0,0,0,0,0,0,0,0,0,0
28415,RP,SAMUEL GARZA,COL,R-,19,R,30,39,N,N,N,N,Normal,40,30,45,20,40,30,45,20,40,30,45,20,50,50,45,45,3,35,60,0,0,0,0,0,0,0,0,0,0,0,0,0
31740,RP,EMANUEL GERAGHTY,BAL,A-,20,R,30,40,N,N,N,N,Normal,35,30,40,30,35,30,40,30,35,30,40,30,45,50,40,50,4,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0
34862,SP,LEONARD GRACK,ANA,R+,22,R,30,40,N,N,N,N,Normal,40,30,45,40,35,30,40,35,40,30,45,40,50,50,45,50,4,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0
31665,SP,ANDREW GRIER,SD,A-,21,L,30,44,N,L,N,N,Normal,40,30,45,35,45,30,45,40,40,30,45,35,50,50,45,50,6,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0
20957,SP,ORIEL GUARDIOLA,-,-,21,R,30,34,L,L,L,L,Fragile,45,25,45,40,40,20,45,35,45,25,45,40,60,25,45,45,5,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0
30245,SP,MAGNUM GUERRERO,BOS,R-,21,R,30,44,N,H,N,N,Normal,40,30,45,30,40,30,45,25,40,30,45,30,55,50,45,45,4,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
24316,SP,ELIJAH GUTIÉRREZ,BOS,R+,21,L,30,47,N,L,N,L,Normal,40,35,45,25,45,40,50,30,40,35,45,25,55,35,45,45,4,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0
31755,RP,DIME GÓRNIK,STL,R-,19,R,30,50,L,H,N,H,Normal,30,30,45,30,30,30,45,30,30,30,45,25,50,50,45,50,3,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0
30433,RP,JOEL HARDING,KCR,A-,19,L,30,37,N,N,N,N,Normal,40,25,40,20,40,25,40,20,40,25,40,20,50,35,40,45,3,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
28962,SP,KENJYU HASHIMOTO,-,-,26,L,30,30,N,L,N,N,Normal,40,30,40,40,45,30,40,40,40,30,40,35,45,30,40,40,3,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0
37438,SP,AIDEN HELT,-,-,26,R,30,37,N,N,N,N,Normal,40,30,50,40,40,30,45,40,40,30,50,40,50,40,50,50,4,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0
41195,SP,YUNG-CHI HENG,-,-,23,R,30,31,H,L,H,H,Normal,35,40,45,40,35,40,45,40,35,40,45,40,40,45,45,40,4,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0
34653,RP,EZRA HEREDIA,COL,WL,19,R,30,50,L,N,N,N,Normal,35,25,50,30,35,25,45,30,35,25,50,30,55,55,55,55,6,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0
31228,SP,IZAN HERNÁNDEZ,CHC,R-,20,R,30,72,N,H,H,H,Fragile,35,35,50,35,35,35,45,35,40,35,50,35,50,50,50,55,5,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0
32785,SP,WIL HERRERA,BOS,WL,19,L,30,38,N,N,N,N,Normal,40,35,40,35,40,35,45,35,40,35,40,35,50,45,40,45,4,35,75,0,0,0,0,0,0,0,0,0,0,0,0,0
32078,SP,YOSY HERRERA,PIT,R-,20,R,30,47,L,N,N,H,Durable,40,30,45,35,35,30,45,35,40,30,50,35,55,50,45,50,5,40,35,0,0,0,0,0,0,0,0,0,0,0,0,0
37137,SP,OWEN HESS,-,-,21,R,30,34,N,N,N,N,Normal,40,35,45,35,40,35,40,30,45,35,50,35,45,50,45,40,3,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0
40970,SP,KUO-LONG HSIUNG,ANA,WL,19,L,30,53,N,N,N,N,Normal,40,35,50,35,40,35,50,35,40,35,50,35,50,50,50,50,3,65,60,0,0,0,0,0,0,0,0,0,0,0,0,0
39242,SP,LEVI HUTCHINSON,MIL,WL,19,R,30,48,N,N,N,N,Normal,30,40,45,40,30,35,45,40,35,40,50,40,40,60,45,60,3,45,65,0,0,0,0,0,0,0,0,0,0,0,0,0
17704,SP,KENT HYLAND,CHC,WL,19,R,30,80,L,H,N,N,Normal,35,30,50,40,35,30,50,40,35,30,50,40,75,70,50,80,4,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0
31449,SP,TERENCE IBARRA,TOR,R-,20,R,30,80,N,N,N,H,Normal,40,30,45,35,40,30,45,35,40,25,45,35,55,55,45,65,3,50,35,0,0,0,0,0,0,0,0,0,0,0,0,0
36413,SP,AKIRO ISHIZAWA,-,-,28,R,30,30,H,L,N,N,Normal,45,30,50,30,45,30,50,30,45,30,50,30,45,30,50,35,3,55,45,0,0,0,0,0,0,0,0,0,0,0,0,0
31728,SP,RORY JEFFCOAT,-,-,25,R,30,32,N,L,L,H,Normal,40,30,40,30,40,30,40,30,40,30,40,30,45,35,40,40,3,55,35,0,0,0,0,0,0,0,0,0,0,0,0,0
32426,SP,CARLOS JIMÉNEZ,LAD,R-,21,R,30,45,L,N,L,N,Normal,35,35,45,35,35,35,45,35,35,35,45,35,45,45,45,50,3,55,65,0,0,0,0,0,0,0,0,0,0,0,0,0
20817,SP,DANBY JONES,CIN,R+,21,R,30,35,N,H,H,N,Normal,40,35,45,30,40,35,45,30,40,35,45,30,50,45,45,45,4,45,40,0,0,0,0,0,0,0,0,0,0,0,0,0
30852,SP,MATIAS JUZMAN,NYM,A+,25,R,30,30,N,H,N,N,Durable,35,45,40,40,35,45,40,35,35,45,40,40,40,45,40,40,6,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0
35721,SP,ERIK KINZER,BOS,R+,21,R,30,36,N,N,N,N,Normal,40,35,45,30,35,35,40,30,40,35,45,35,45,45,45,35,3,65,40,0,0,0,0,0,0,0,0,0,0,0,0,0
31511,SP,E.J. KULISEK,CHC,R+,21,R,30,47,N,N,N,N,Normal,40,30,45,30,35,30,40,30,45,30,45,35,50,35,45,60,4,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0
34388,SP,LANCE L'HUILLIER,NYM,WL,19,L,30,62,L,H,N,L,Normal,40,30,50,30,40,30,50,30,40,30,50,30,60,50,50,50,4,55,65,0,0,0,0,0,0,0,0,0,0,0,0,0
25429,SP,BENTLEY LANKFORD,CWS,R+,21,R,30,80,L,N,N,N,Normal,35,40,45,35,35,40,40,35,40,40,45,35,45,60,45,65,4,75,60,0,0,0,0,0,0,0,0,0,0,0,0,0
