ID,POS,Name,ORG,Lev,Age,T,OVR,POT,LEA,AD,WE,INT,Prone,STU,CON,PBABIP,HRR,STU vL,CON vL,PBABIP vL,HRR vL,STU vR,CON vR,PBABIP vR,HRR vR,STU P,CON P,PBABIP P,HRR P,KN,KNP,PIT,STM,HLD
15528,RP,SERGENT NORTH,-,-,26,R,21,24,N,N,N,N,Normal,20,20,35,20,20,20,35,20,20,20,35,20,30,30,35,30,-,-,5,55,75
26020,SP,FERDINAND NUNEZ,-,-,22,R,21,29,N,N,L,N,Normal,30,25,40,20,30,25,40,20,30,25,40,20,40,40,40,30,-,-,3,55,40
37386,SP,LANDRY ORSO,-,-,18,R,21,34,H,N,H,N,Normal,30,25,45,20,30,25,45,20,30,25,45,20,40,40,45,45,-,-,4,55,30
18351,SP,LUKE PAGET,PIT,WL,19,R,21,38,L,H,H,N,Normal,30,25,40,25,30,25,40,25,30,25,40,25,45,50,40,50,-,-,3,35,30
25163,SP,JI-WON PAI,LAD,R-,20,L,21,32,N,N,N,N,Normal,35,20,40,20,35,20,40,20,30,20,40,20,45,30,40,45,-,-,5,55,55
15905,RP,KYU-RO PAK,TEX,WL,18,L,21,33,N,H,N,N,Normal,25,20,40,20,30,20,40,20,25,20,40,20,45,30,40,45,-,-,3,45,70
38736,SP,JAYSON PARHAM,-,-,18,R,21,36,N,N,N,N,Normal,30,20,50,25,30,20,50,25,30,20,50,25,60,35,50,45,-,-,4,50,60
15623,SP,YUN-JAE PARK,ATL,R-,18,R,21,42,N,N,N,N,Normal,25,20,40,30,30,20,40,30,25,20,40,30,45,35,40,50,-,-,5,55,50
30961,SP,LINCOLN PARKS,TOR,WL,18,R,21,47,N,H,N,H,Normal,30,25,45,20,30,25,40,20,30,25,45,20,45,45,45,45,-,-,3,60,50
16603,SP,AUGUSTIN PAYAN,LAD,R-,19,L,21,34,L,N,N,N,Normal,35,20,40,20,35,20,45,20,30,20,40,20,45,40,40,35,-,-,4,65,80
35013,SP,GRAYSON PECK,TEX,R-,19,R,21,51,N,N,N,N,Fragile,30,25,45,20,25,25,45,20,30,25,45,20,45,50,45,50,-,-,3,70,55
17414,SP,JONATHAS PEREZ,PHI,WL,19,R,21,34,N,N,N,N,Normal,30,20,40,20,25,20,40,20,30,20,45,25,35,40,40,50,-,-,3,60,20
19024,SP,HALIKSANA PHADNIS,-,-,18,R,21,38,N,H,N,L,Normal,30,25,45,25,30,25,40,20,30,25,45,25,45,50,50,45,-,-,4,45,65
32700,SP,LEVI POIRIER,ATL,A-,25,R,21,26,N,L,L,N,Normal,35,25,40,20,35,25,40,20,35,25,45,20,40,35,40,25,-,-,4,30,30
19064,SP,ELI POLANSKY,-,-,23,R,21,33,N,H,H,N,Normal,25,25,45,30,25,25,45,30,25,25,45,30,40,35,45,45,-,-,6,60,45
22469,SP,FLYNN PORCH,BOS,R-,19,L,21,35,N,L,N,N,Normal,30,25,40,20,30,25,40,20,30,25,40,20,45,50,40,45,-,-,3,45,70
32787,RP,JULIO POZO,-,-,21,L,21,27,N,N,H,N,Durable,35,20,45,20,45,20,50,20,35,20,45,20,55,20,45,35,-,-,2,25,60
37890,SP,PEDRO PRONTO,TB,A-,24,R,21,38,H,H,N,N,Normal,35,25,45,20,35,25,40,20,40,25,45,20,45,55,45,30,-,-,5,60,50
37548,SP,AZWINDINI QWABE,-,-,18,L,21,37,N,L,N,N,Fragile,30,25,45,25,30,30,45,30,25,25,40,25,40,45,45,45,-,-,6,65,65
30579,SP,EDWIN RAMIREZ,WAS,WL,19,R,21,36,N,N,N,N,Normal,25,25,40,25,25,25,40,25,25,25,45,25,45,50,40,45,-,-,3,45,35
29420,SP,YANIERY RAMOS,-,-,19,R,21,33,N,N,N,H,Normal,35,20,45,20,30,20,40,20,35,20,45,20,40,45,45,45,-,-,5,50,60
41365,RP,JORGE RIVAS,-,-,19,L,21,29,N,N,N,N,Durable,25,20,35,20,30,25,45,20,25,20,35,20,45,40,35,45,-,-,2,25,50
36126,SP,HERVÉ ROCHE,-,-,26,L,21,26,N,N,L,L,Durable,45,20,40,25,45,20,40,25,40,20,40,25,50,25,40,40,-,-,4,45,80
12972,RP,ANDRÉS RODRÍGUEZ,WAS,R-,19,L,21,34,N,N,H,H,Durable,25,20,40,20,25,20,40,20,25,20,40,20,50,50,40,45,-,-,2,25,50
38755,SP,ROLAND RODRÍGUEZ,-,-,18,R,21,37,N,N,N,N,Normal,25,30,45,30,20,30,40,30,25,30,45,35,30,50,50,50,-,-,3,65,35
36127,SP,SANTIAGO RODRÍGUEZ,-,-,28,R,21,22,H,H,H,H,Normal,40,20,40,25,40,20,40,25,40,20,40,25,45,20,40,35,-,-,4,35,30
13173,SP,DONI ROMERO,LAD,WL,18,L,21,29,N,H,H,H,Normal,20,25,45,35,20,25,45,35,20,25,45,35,30,45,45,50,-,-,3,45,65
28148,RP,PEDRO ROMERO,SD,A-,19,R,21,30,N,N,H,N,Normal,30,20,40,25,25,20,35,25,30,20,40,25,45,20,40,45,-,-,3,30,40
36707,SP,YARIEL ROMERO,-,-,21,R,21,36,H,N,N,N,Normal,30,30,40,30,25,30,40,30,30,30,45,30,35,45,40,45,-,-,3,55,55
36832,SP,HARRISON SAAVEDRA,-,-,18,R,21,41,N,N,N,N,Normal,30,30,45,20,30,30,45,20,30,30,45,20,45,50,45,45,-,-,4,65,75
32940,SP,J.C. SALAZAR,PHI,R-,19,L,21,49,N,N,N,L,Normal,30,20,40,20,30,25,45,20,30,20,40,20,45,45,40,45,-,-,5,50,75
28939,SP,JEFF SEDIVY,-,-,18,R,21,33,N,N,N,N,Normal,30,25,45,25,30,25,40,25,30,25,45,25,45,45,45,45,-,-,4,40,65
21719,SP,JUPITER SOPER,-,-,19,R,21,46,H,H,N,N,Normal,30,25,50,30,25,25,45,30,30,25,50,35,45,50,50,60,-,-,5,50,45
39592,RP,JOHN STANN,-,-,18,R,21,26,N,L,L,L,Normal,30,20,45,25,30,20,45,25,30,20,45,25,40,20,45,40,-,-,2,35,50
33972,SP,LOGAN STUTZMAN,-,-,18,R,21,41,N,N,N,N,Fragile,30,30,45,25,30,30,45,25,30,30,45,25,40,45,45,45,-,-,5,55,20
34061,RP,SILVIO TREJOS,-,-,22,L,21,26,N,L,L,N,Normal,35,20,40,20,40,20,45,20,35,20,35,20,45,20,40,30,-,-,2,25,60
25391,SP,BOJANGLES TWOMBLY,-,-,18,R,21,34,N,N,N,N,Durable,30,25,45,25,30,25,40,25,30,25,45,25,45,45,45,45,-,-,3,40,70
16723,SP,LANCE VANG,LAD,R+,19,R,21,53,N,H,N,N,Fragile,30,25,50,20,25,25,45,20,30,25,50,20,45,55,50,50,-,-,4,50,45
35165,SP,SAMUELE VERRATTI,STL,R-,19,R,21,37,N,N,N,L,Normal,30,20,40,25,25,20,40,20,30,20,45,25,40,45,40,50,-,-,6,55,45
25432,SP,LAWSON VOIGHT,-,-,19,R,21,40,N,L,L,N,Normal,30,25,45,25,30,25,40,25,30,25,45,25,45,45,45,45,-,-,3,70,25
35783,SP,CHASE WATERS,-,-,26,L,21,26,N,N,N,N,Normal,40,20,45,20,40,20,50,20,40,20,45,20,45,20,45,20,-,-,3,40,80
34093,SP,MU-TSAI WENG,MON,R+,19,R,21,41,N,H,N,N,Normal,30,25,45,20,30,25,40,20,30,25,45,20,45,50,45,45,-,-,5,50,45
35108,RP,DIONTE WHITE,-,-,21,L,21,30,N,L,L,N,Normal,25,20,45,20,25,20,45,20,25,20,45,20,30,30,45,30,-,-,3,35,60
24424,SP,CAMILLE WILLIAMSON,-,-,22,L,21,37,N,H,N,L,Normal,30,25,40,20,35,25,45,20,30,25,40,20,40,35,40,45,-,-,3,40,50
10490,SP,DAE-WON WOO,KT,R,18,R,21,37,L,L,N,N,Durable,30,25,45,25,25,25,40,20,30,25,45,25,45,50,50,45,-,-,3,55,65
35750,SP,P.J. WOODS,-,-,18,R,21,38,H,N,N,L,Normal,30,30,40,25,30,30,40,25,30,30,40,25,40,50,40,45,-,-,4,40,50
38581,SP,ISAIAH ZIEMBA,-,-,18,L,21,37,N,N,N,N,Normal,30,20,45,25,30,25,50,30,30,20,45,25,45,35,45,45,-,-,6,50,75
17678,SP,FELIX ZWART,CHC,R-,19,L,21,29,N,N,N,H,Durable,25,20,40,30,25,25,45,30,25,20,40,30,35,45,45,50,-,-,5,40,80
23318,SP,RAY ÉMOND,LAD,R-,20,L,21,34,N,H,N,N,Normal,30,25,40,25,30,25,45,25,30,25,40,25,45,50,40,50,-,-,3,35,65
36414,SP,LANE ABING,-,-,21,R,20,34,N,L,N,L,Normal,25,30,40,20,25,30,40,20,25,30,45,20,30,45,40,40,-,-,5,50,25
30391,SP,JOHNATHAN ADAMS,-,-,18,R,20,30,N,N,N,N,Normal,30,25,45,20,25,25,45,20,30,25,45,20,40,45,45,45,-,-,4,45,35
14291,SP,JOHNNY ADAMS,-,-,17,R,20,32,N,H,N,N,Normal,20,20,40,20,20,20,40,20,20,25,45,25,35,50,45,50,-,-,5,50,25
14383,SP,OLIVER ADAMS,-,-,18,R,20,45,N,N,N,L,Durable,25,25,45,20,25,25,45,20,25,25,45,20,50,50,45,45,-,-,4,50,20
14867,SP,TRENT ADAMS,-,-,18,R,20,41,N,H,H,L,Normal,25,20,50,30,25,20,50,30,30,20,50,30,50,50,55,65,-,-,4,35,35
13143,SP,ANTONIO AGUILERA,MIN,WL,18,L,20,32,N,N,N,N,Normal,20,20,40,20,20,25,45,20,20,20,40,20,40,50,45,40,-,-,4,60,70
36444,SP,LUIS AGUIRRE,SEA,AA,26,R,20,20,N,N,L,N,Normal,20,20,40,20,20,20,40,20,20,20,40,20,35,20,40,30,-,-,5,40,35
41596,RP,RICARDO ALCANTAR,CWS,INT,18,R,20,31,N,N,N,L,Normal,20,20,40,20,20,20,35,20,20,20,40,20,40,20,40,45,-,-,2,30,55
26747,SP,JESMUEL ALCAREZ,-,-,18,R,20,27,L,N,N,N,Normal,30,20,40,20,25,20,40,20,30,20,45,20,40,35,45,45,-,-,3,40,30
31309,SP,KEVIN ALMAN,-,-,21,R,20,29,N,L,L,N,Normal,30,20,40,20,25,20,40,20,30,20,45,20,35,35,40,50,-,-,3,55,55
31462,SP,MARIANO ALMEIDA,NYY,WL,19,R,20,39,N,N,N,N,Normal,25,20,40,20,25,20,40,20,30,20,45,20,35,40,40,45,-,-,3,60,55
21109,SP,OSCAR ALPEDRINHA,-,-,17,R,20,32,N,N,N,N,Normal,20,20,40,20,20,20,40,20,20,20,40,20,35,45,45,40,-,-,4,50,40
28585,SP,JONATHAN ALVES,-,-,18,R,20,46,L,H,H,N,Normal,30,25,45,20,30,25,45,20,30,25,45,20,45,50,50,40,-,-,6,50,35
40308,RP,SAUL AMIEVA,WAS,WL,18,R,20,28,N,H,N,N,Durable,25,20,40,20,25,20,35,20,25,20,40,20,40,35,40,40,-,-,4,50,45
8258,SP,YANCARLOS ARCE,CHC,WL,17,R,20,39,H,N,N,N,Normal,20,25,45,25,20,25,45,25,20,25,45,25,35,50,45,50,-,-,3,65,50
34599,SP,T.J. ARCINIEGA,-,-,20,R,20,33,N,N,N,H,Normal,25,30,40,20,20,25,40,20,25,30,45,20,35,40,40,40,-,-,3,55,55
14860,SP,EINAR ARELLANO,-,-,18,R,20,46,N,N,N,N,Normal,25,25,45,30,20,20,40,25,25,25,45,30,50,45,50,50,-,-,3,55,50
33934,SP,TIGER ARRIAGA,-,-,22,L,20,39,L,H,H,N,Normal,35,20,45,20,35,20,45,20,35,20,45,20,45,30,45,25,-,-,4,70,60
35145,SP,NADAV ASH,-,-,18,R,20,29,N,N,N,N,Durable,25,20,45,20,25,20,45,20,25,20,45,20,40,45,45,40,-,-,3,45,70
36155,RP,OLIVER ASKEW,-,-,17,R,20,38,N,N,H,N,Normal,25,20,40,20,25,20,40,20,25,20,40,20,45,25,40,45,-,-,2,30,50
26134,SP,MARC AVILA,-,-,18,L,20,35,N,N,N,N,Normal,20,20,40,25,20,20,40,25,20,20,40,25,45,45,40,45,-,-,4,45,60
34575,SP,ANTHONY AZIZ,-,-,21,L,20,33,N,N,N,N,Fragile,35,20,45,20,35,20,50,20,30,20,40,20,55,40,45,35,-,-,3,55,80
17212,SP,HAMPTON BACK,-,-,19,L,20,30,L,H,N,N,Normal,20,25,40,20,20,25,40,20,20,25,40,20,35,50,40,50,-,-,4,40,55
26472,SP,MARTIN BALDERAS,-,-,19,R,20,38,N,N,N,H,Normal,20,20,45,20,25,20,45,20,20,20,45,20,45,50,50,50,-,-,3,45,25
38841,SP,BRAZ BARBOZA,-,-,17,L,20,46,N,N,N,N,Normal,30,30,45,20,30,30,45,20,30,25,40,20,45,45,45,45,-,-,4,70,55
35639,SP,MATHEUS BARROS,-,-,18,R,20,37,N,L,N,L,Normal,25,30,45,25,25,30,45,25,25,30,45,25,40,45,45,45,-,-,3,55,75
17769,SP,RÓBERT BELOUSEK,BOS,R+,19,L,20,28,N,N,N,N,Normal,30,20,45,20,25,20,45,20,30,20,45,20,45,20,45,35,-,-,4,45,75
19796,RP,ROBERTO BELTRE,BAL,R-,20,L,20,32,N,N,N,N,Normal,30,20,40,20,35,20,50,20,25,20,40,20,40,25,40,40,-,-,2,30,55
14360,SP,JEREMIAH BEN REFAEL,-,-,19,R,20,33,N,N,N,N,Normal,25,20,40,20,20,20,35,20,25,20,40,20,35,40,40,45,-,-,3,45,45
14866,SP,NICK BENATAR,-,-,18,R,20,33,N,N,N,N,Normal,20,25,40,20,20,20,40,20,20,25,40,25,35,50,45,50,-,-,4,60,25
21675,SP,HAL BERGAN,LAD,R-,19,R,20,39,N,N,N,H,Normal,20,30,45,20,20,30,45,20,20,30,45,20,30,50,45,50,-,-,4,55,40
32097,SP,RADEK BERNOLÁK,-,-,24,R,20,31,N,N,L,N,Normal,25,20,45,20,25,20,45,20,25,20,45,20,40,35,45,20,-,-,4,40,35
17475,SP,ANTOINE BESSANT,-,-,17,R,20,32,N,N,N,N,Normal,20,20,40,20,20,20,40,20,20,20,40,20,45,45,45,40,-,-,4,50,55
32651,SP,DAVE BIANCHI,-,-,22,R,20,31,N,N,L,N,Normal,30,20,45,20,30,20,45,20,30,20,45,20,40,20,45,35,-,-,4,60,45
14942,SP,YOUSEF BIN JAOUNI,-,-,18,R,20,29,N,N,N,N,Normal,20,20,40,20,20,20,40,20,20,20,40,20,35,35,45,45,-,-,3,40,45
19184,RP,MICHAEL BIXLER,NYM,A-,19,R,20,29,H,N,N,L,Normal,30,20,45,20,30,20,45,20,30,20,45,20,50,35,45,35,-,-,5,35,45
36767,SP,COLT BLESSE,-,-,27,R,20,21,N,N,H,N,Fragile,40,20,35,25,35,20,35,25,40,20,35,25,40,25,35,30,-,-,4,40,80
29836,SP,SHEVI BLOOMSTEIN,-,-,21,R,20,35,N,L,L,N,Normal,30,25,40,20,30,25,40,20,30,25,45,20,40,40,40,40,-,-,4,55,45
14590,SP,WENDELL BLUETT,-,-,17,R,20,41,N,N,H,N,Normal,20,20,40,20,20,20,40,20,20,20,40,20,45,45,40,50,-,-,5,50,55
39416,SP,REECE BLUNK,-,-,18,L,20,33,N,N,N,H,Normal,30,20,50,20,30,25,50,25,30,20,45,20,45,30,50,40,-,-,3,50,80
14506,RP,JACK BRACKINS,-,-,18,R,20,36,N,N,N,N,Fragile,20,20,40,20,20,20,40,20,25,20,45,20,35,50,40,50,-,-,2,25,40
34956,RP,ELIJAH BRAGG,-,-,18,L,20,32,L,N,N,N,Normal,30,20,40,20,30,20,40,20,30,20,40,20,45,25,40,40,-,-,2,35,60
26989,SP,CLIFF BRANHAM,-,-,17,R,20,31,N,N,H,N,Normal,20,20,40,20,25,20,40,20,20,20,40,20,45,35,40,45,-,-,5,55,55
31757,SP,AYMERIC BRISSON,TEX,WL,19,R,20,32,L,N,N,N,Normal,25,30,40,20,25,30,40,20,25,30,40,20,35,50,40,45,-,-,5,45,50
41539,SP,ÁNGEL BRITO,OAK,INT,17,R,20,33,N,N,N,N,Durable,20,20,40,20,20,20,40,20,20,20,40,20,35,45,40,45,-,-,4,40,25
18299,SP,K.J. BROSSEAU,MIL,WL,19,R,20,38,N,N,N,N,Normal,35,20,45,20,35,20,40,20,35,20,45,20,50,20,45,45,-,-,4,55,45
32072,SP,BOB BROTMAN,NYM,WL,19,L,20,43,N,N,N,N,Normal,25,20,45,25,25,20,45,25,25,20,45,25,45,45,50,50,-,-,4,55,65
34451,SP,TONY BURCHAM,-,-,21,L,20,33,N,N,N,H,Normal,35,20,45,20,35,20,45,20,30,20,45,20,50,20,45,35,-,-,3,55,80
18874,SP,GAVIN BUTZ,-,-,17,L,20,55,N,H,N,N,Durable,25,20,40,20,25,20,40,20,25,20,40,20,45,45,45,45,-,-,4,65,70
26940,SP,RYAN BYRD,-,-,18,L,20,34,N,N,N,N,Normal,20,20,40,20,25,20,45,20,20,20,40,20,45,45,40,50,-,-,4,60,55
14533,SP,AMÉRICO CABRERA,-,-,18,R,20,41,L,N,H,N,Normal,20,25,40,20,20,25,40,20,20,25,40,20,35,50,40,45,-,-,4,55,35
21105,RP,RICARDO CAGAS,-,-,18,L,20,37,L,L,N,N,Normal,20,20,35,20,25,20,45,25,20,20,35,20,35,30,40,45,-,-,2,25,55
24259,RP,CHRIS CAMBEROS,-,-,18,L,20,33,N,N,N,H,Normal,20,25,40,20,20,25,45,20,20,25,40,20,35,50,45,45,-,-,2,30,65
32968,SP,FLAMINIO CAPELLAN,-,-,21,R,20,29,N,N,H,N,Normal,30,20,45,20,30,20,40,20,30,20,45,20,45,20,45,40,-,-,3,50,60
24882,SP,JOSÉ CARBALLO,-,-,18,R,20,38,N,N,N,N,Normal,25,20,45,20,20,20,40,20,25,20,45,25,45,50,50,50,-,-,3,45,55
25274,SP,AIDEN CARDENTEY,-,-,18,R,20,36,N,H,H,N,Normal,25,20,45,20,30,20,45,20,25,20,45,20,50,45,50,45,-,-,3,50,40
14791,SP,AARÓN CARDONA,-,-,19,L,20,39,N,N,N,H,Normal,25,20,40,20,30,20,45,20,25,20,40,20,45,40,45,45,-,-,3,50,80
14863,SP,RÓMULO CARRANZA,-,-,18,R,20,65,N,N,N,N,Fragile,20,20,45,20,20,20,40,20,20,20,45,20,45,50,45,50,-,-,4,60,40
26492,SP,DANIEL CASAS,-,-,18,R,20,26,N,N,H,N,Fragile,20,20,40,20,20,20,35,20,20,20,40,20,40,45,45,45,-,-,3,30,35
39539,SP,AARÓN CASIO,-,-,21,L,20,29,L,N,N,N,Normal,30,20,40,25,30,20,40,25,30,20,40,25,35,25,40,45,-,-,3,55,70
18519,SP,JAVIER CASTILLO,NYY,WL,18,L,20,30,L,N,N,N,Normal,20,30,40,20,20,30,40,20,20,30,40,20,30,50,45,40,-,-,4,35,65
27169,SP,YAISEL CASTILLO,-,-,19,R,20,42,L,N,N,N,Normal,20,20,45,20,20,20,45,20,25,20,45,20,45,50,50,45,-,-,3,55,50
33886,SP,ANGEL CASTRO,PHI,R-,19,R,20,28,N,N,N,N,Normal,30,20,40,30,30,20,40,30,25,20,40,25,45,35,40,45,-,-,3,35,50
36593,SP,JEDI CASTRO,-,-,21,R,20,29,N,N,L,N,Normal,25,25,45,20,25,25,45,20,25,25,45,20,40,35,45,30,-,-,3,40,45
20152,SP,ABRAHAM CATURYAN,-,-,20,R,20,36,N,N,N,N,Normal,30,20,40,20,30,20,40,20,30,20,45,20,40,45,40,50,-,-,3,55,50
37847,SP,JIAWEI CENG,-,-,18,L,20,28,N,N,H,N,Fragile,30,20,45,20,30,20,45,20,30,20,45,20,45,20,45,40,-,-,4,45,60
20132,RP,NILS CEREZO,-,-,17,R,20,39,H,N,N,L,Normal,25,20,40,20,25,20,35,20,25,20,40,20,40,45,45,40,-,-,3,45,45
23954,SP,LUC CHAMPAGNE,-,-,18,R,20,29,N,L,N,N,Normal,25,25,45,20,25,20,40,20,25,25,45,20,40,45,45,40,-,-,3,40,40
31139,SP,EDISON CHAVIS,-,-,18,R,20,31,N,N,N,L,Normal,25,20,45,20,25,20,40,20,25,20,45,20,40,45,50,45,-,-,3,50,55
37040,SP,REGGIE CHISM,-,-,21,R,20,25,N,H,N,N,Normal,30,30,35,20,30,30,40,20,30,30,35,20,30,45,35,45,-,-,4,55,45
27574,SP,YEN-TING CHIU,-,-,17,R,20,37,N,N,N,H,Normal,25,25,45,20,25,25,45,20,25,25,45,20,45,45,50,45,-,-,4,55,30
21292,SP,PAUL CHO,-,-,18,L,20,52,N,H,N,N,Normal,25,20,45,20,25,20,45,20,25,20,45,20,50,45,50,45,-,-,3,60,60
15542,SP,JIN-SUK CHOI,LAD,R+,18,R,20,48,L,H,N,H,Normal,25,25,45,20,25,25,45,20,25,25,45,20,50,55,45,55,-,-,3,55,30
14312,SP,SOLOMON CHRISTENSEN,-,-,18,L,20,35,L,N,N,N,Normal,20,20,40,25,20,25,40,25,20,20,40,25,35,50,45,50,-,-,3,55,70
36790,SP,J.R. CHU,-,-,17,R,20,37,N,N,N,H,Normal,25,25,45,20,25,25,45,20,25,25,45,20,40,45,45,45,-,-,3,65,40
33373,SP,BUDDY CHUA,BAL,R-,18,R,20,34,N,L,H,N,Normal,30,20,45,25,25,20,40,25,30,20,45,25,55,30,45,45,-,-,5,45,55
37370,SP,HARRY CHUI,-,-,18,L,20,45,L,N,N,N,Normal,25,30,45,25,25,30,45,25,25,30,45,25,40,50,45,50,-,-,4,55,70
14318,SP,AKASI CLAIBORNE,-,-,18,R,20,44,L,H,L,N,Normal,20,20,45,20,20,20,40,20,20,20,45,20,45,50,45,45,-,-,6,50,35
14394,SP,JACOB COATS,-,-,18,L,20,42,N,H,N,N,Normal,20,20,45,30,20,20,45,30,20,20,45,30,35,50,50,60,-,-,3,65,65
25164,SP,BRETT CONNELLY,-,-,17,R,20,31,L,H,H,N,Normal,25,20,40,20,20,20,35,20,25,20,40,20,45,30,45,35,-,-,3,35,60
24782,SP,RICK COOK,-,-,17,L,20,29,H,N,N,N,Normal,20,20,40,20,20,20,40,20,20,20,40,20,35,30,45,45,-,-,3,45,55
31948,SP,CARLOS CORREA,-,-,19,R,20,39,N,N,N,H,Normal,20,30,45,25,20,30,45,25,25,30,45,25,35,50,50,50,-,-,4,50,30
30578,SP,MARCO CORSO,-,-,19,R,20,35,L,N,N,N,Normal,25,20,40,20,25,20,40,20,30,20,40,20,40,40,40,45,-,-,5,50,50
18956,SP,HENRIQUE COUCEIRO,-,-,17,R,20,43,N,N,N,N,Normal,20,25,50,35,20,25,50,35,20,25,50,35,35,75,55,65,-,-,3,40,35
19680,RP,JARED COX,-,-,19,R,20,25,N,N,H,N,Normal,30,20,45,20,25,20,40,20,30,20,45,20,45,20,45,25,-,-,2,25,30
26935,SP,SYLAS CRONKRITE,-,-,17,R,20,37,L,N,N,N,Normal,25,20,45,20,25,20,45,20,25,20,45,20,50,35,45,40,-,-,5,60,65
17261,SP,CHRISTIAN CUEVAS,-,-,18,R,20,34,N,N,N,N,Normal,25,20,40,25,25,20,40,25,25,20,40,25,45,45,45,50,-,-,3,40,60
19218,RP,RICARDO CUEVAS,FLA,R-,19,R,20,32,L,N,H,L,Normal,35,25,45,20,35,25,45,20,40,25,50,20,65,50,45,20,-,-,2,25,55
29324,SP,YANIEL CUEVAS,PHI,R-,19,R,20,30,N,N,H,N,Normal,30,20,40,20,30,20,40,20,30,25,40,20,35,45,45,45,-,-,6,50,70
31671,SP,DALE CÔTÉ,SEA,R-,19,R,20,30,H,N,N,N,Normal,30,20,40,20,30,20,45,20,30,20,40,20,50,30,40,45,-,-,4,45,25
37393,SP,LIAM DAHLE,-,-,17,R,20,41,N,L,L,N,Fragile,30,30,45,20,30,30,45,20,25,30,45,20,45,45,45,45,-,-,5,55,45
14935,SP,RAFFAELE DANDINI,-,-,18,L,20,40,N,N,N,N,Normal,25,20,40,25,30,25,45,25,25,20,40,25,45,45,40,50,-,-,3,45,65
36038,SP,GERARD DE BRUIJN,-,-,18,R,20,32,N,H,N,N,Normal,20,25,40,25,20,25,40,25,20,25,45,30,35,45,45,50,-,-,3,55,50
28945,SP,JACOB DE GRANADA,-,-,19,R,20,28,H,N,N,H,Normal,25,25,45,25,25,25,45,25,25,25,45,25,40,40,45,45,-,-,3,40,45
21154,SP,DIEDERIK DE GRAVES,-,-,18,L,20,33,L,N,N,N,Normal,20,20,40,20,20,20,40,20,20,20,40,20,30,45,40,50,-,-,4,50,70
36266,SP,YORIS DE LA CRUZ,-,-,17,R,20,36,N,N,N,L,Normal,25,25,45,20,25,25,40,20,25,25,45,20,40,50,50,45,-,-,3,60,70
31467,SP,LIVIO DE LORENZO,SF,R-,19,R,20,30,N,L,L,L,Normal,25,30,40,20,25,25,35,20,25,30,40,20,40,50,40,45,-,-,3,45,55
38734,SP,ARTÉMIO DE LOS SANTOS,-,-,18,R,20,38,N,N,H,N,Normal,20,30,45,30,25,30,45,30,20,30,45,30,35,50,50,50,-,-,4,70,50
13113,RP,JULIANO DE SENA,-,-,19,R,20,28,L,H,N,L,Normal,20,20,35,20,20,20,35,20,20,20,40,20,40,20,40,45,-,-,3,25,45
19720,SP,JULIAN DEGEORGE,-,-,18,R,20,39,N,H,N,H,Normal,25,25,45,25,25,25,45,25,25,25,45,25,35,50,45,50,-,-,4,35,25
26895,SP,STAN DEHMER,-,-,18,R,20,40,N,N,N,N,Normal,20,20,45,30,20,20,45,30,20,20,45,30,35,50,45,55,-,-,3,65,40
4221,RP,MATIAS DELGADO,-,-,26,R,20,20,N,L,L,L,Normal,20,20,35,20,20,20,35,20,20,20,35,20,40,20,35,20,-,-,3,55,35
33404,SP,ZACH DEMARIA,-,-,18,R,20,42,L,L,L,L,Durable,20,25,45,20,20,25,40,20,20,25,45,20,40,50,45,45,-,-,3,60,20
40241,RP,MORRIS DESHAIES,-,-,18,R,20,30,N,N,N,H,Normal,30,20,45,20,30,20,45,20,30,20,45,20,40,20,45,40,-,-,2,40,60
20191,SP,JOSH DEVITO,-,-,18,L,20,26,L,N,H,N,Normal,20,20,35,20,25,20,40,20,20,20,35,20,35,35,40,40,-,-,3,45,75
26906,SP,WILLOW DIGLIO,-,-,18,R,20,56,N,H,N,N,Normal,20,30,45,20,20,30,45,20,20,30,45,20,35,70,50,50,-,-,4,70,55
29432,SP,MATS DIJKSTRA,-,-,18,R,20,39,L,N,N,N,Normal,25,25,45,20,25,20,40,20,30,25,45,20,45,50,50,45,-,-,3,45,25
19536,SP,RAWSON DISANTO,ATL,R-,19,L,20,34,H,N,N,N,Durable,30,20,45,20,30,20,45,20,30,20,45,20,60,25,45,40,-,-,5,55,70
23611,RP,TIM DODDS,-,-,18,L,20,22,N,N,N,N,Normal,20,20,35,20,20,20,40,20,20,20,35,20,30,35,40,45,-,-,2,25,70
14941,SP,NICK DOLLYHIGH,-,-,18,R,20,56,N,L,N,H,Normal,25,25,50,25,20,20,45,20,25,25,50,25,50,55,55,55,-,-,4,55,65
34629,SP,OLLIE DORAIS,-,-,20,R,20,25,L,N,L,N,Normal,20,20,40,20,25,20,40,20,20,20,40,20,30,30,40,40,-,-,3,55,45
36106,SP,DAVID DORN,-,-,18,R,20,38,H,N,N,N,Normal,25,20,40,25,25,20,40,20,25,25,45,25,40,45,45,45,-,-,4,60,55
31005,SP,TOMAS DUNLEA,ATL,R-,20,R,20,26,N,N,H,H,Normal,25,25,40,20,25,25,40,20,25,25,40,20,45,45,40,30,-,-,5,40,60
14494,RP,CARMÉN DURAN,-,-,18,R,20,41,N,N,N,N,Normal,25,20,40,20,25,20,40,20,25,20,40,20,45,30,40,45,-,-,2,40,50
36275,SP,WILL DUVALL,-,-,18,R,20,34,N,N,N,N,Normal,25,20,40,20,25,20,40,20,25,20,40,20,40,45,45,40,-,-,3,35,50
