//id, del, team_id, Team Name, League Name, LastName, FirstName, NickName, UniformNumber, DayOB, MonthOB, YearOB, NationalityID, Nation, CityID, City, facial_type, Height (cm), Weight (kg), Bats, Throws, Position, ML Service, 40 man roster service, pro years, options used, Contact vL, Gap vL, Power vL, Eye vL, Avoid K vL, BABIP vL, Contract Vr, Gap Vr, Power vR, Eye vR, Ks vR, BABIP vR, Contact Pot, Gap Pot, Power Pot, Eye Pot, Ks Pot, BABIP Pot, HBP, GB Batter type, FB Batter type, speed, steal rate, steal, running, sac bunt, bunt hit,Move vL, Control vL, Movement vR, Control vR, Move Pot, Control Pot, HBP, WP, Balk, Stamina, Hold, GB%, Velocity, ArmSlot, Infield Range, Infield Error, Infield Arm, DP, CatcherAbil, Catcher Arm, OF Range, OF Error, OF Arm, PExp, CExp, 1bExp, 2bExp, 3bExp, ssExp, LFExp, CFExp, RFExp, use expected, expected level, expected ab, expected avg, expected 2b, expected 3b, expected hr, expected bb, expected k, expected hbp, contract y1, contract y2, contract y3, contract y4, contract y5, contract y6, contract y7, contract y8, contract y9, contract y10, contract current year (0 = first year), extension y1, extension y2, extension y3, extension y4, extension y5, extension y6, extension y7, extension y8, extension y9, extension y10, greed, loyalty, play_for_winner, work_ethic, intelligence, leader ability, Stuff Overall, Stuff R/L split, Stuff Pot., Fastball (scale: 0-5), Slider, Curveball, Changeup, Cutter, Sinker, Splitter, Forkball, Screwball, Circlechange, Knucklecurve, Knuckleball, Fastball Pot.(scale: 0-5), Slider Pot., Curveball Pot., Changeup Pot., Cutter Pot., Sinker Pot., Splitter Pot., Forkball Pot., Screwball Pot., Circlechange Pot., Knucklecurve Pot., Knuckleball Pot., Hitter 3B/2B ratio, pbabip, lahman_id, bbref_id, bbrefminors_id, twitter_handle, Catcher Framing, Velo Pot,
1421,0,28,San Diego Millers,Baseline League,Kalb,Andrew,,19,17,8,1998,206,The United States,70370,San Marino,4,188,200,1,1,4,0,0,0,0,404,430,376,413,384,421,404,430,376,413,384,421,404,430,376,413,384,421,6,0,0,136,129,116,151,100,100,1,1,1,1,1,1,5,3,1,1,1,43,0,3,180,127,127,84,6,7,116,127,43,0,200,200,200,200,200,200,200,200,0,1,550,0.263,29,5,13,54,117,6,3000000,5500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,102,97,132,104,143,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,6,3,eol
1360,0,24,Fresno Biscuits,Baseline League,Cox,Kyle,,20,7,10,1998,206,The United States,58743,Phoenixville,4,183,200,1,1,4,0,0,0,0,446,67,428,427,447,435,446,67,428,427,447,435,446,67,428,427,447,435,6,3,0,169,77,190,200,100,100,1,1,1,1,1,1,5,3,1,1,1,60,0,3,127,193,193,176,2,6,37,98,45,0,200,200,200,200,200,200,200,200,0,1,550,0.299,4,0,20,59,81,6,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,2,3,eol
1480,0,24,Fresno Biscuits,Baseline League,Brooks,Kevin,,18,31,1,1998,206,The United States,1620,Alice,1,179,200,1,1,4,0,0,0,0,447,315,413,344,449,434,447,315,413,344,449,434,447,315,413,344,449,434,6,0,2,101,84,101,111,100,100,1,1,1,1,1,1,5,3,1,1,1,36,0,4,126,168,168,160,8,1,154,128,69,0,200,200,200,200,200,200,200,200,0,1,550,0.295,21,3,17,38,80,6,530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,72,144,78,85,90,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,8,2,eol
1481,0,24,Fresno Biscuits,Baseline League,Kihara,Takayuki,,50,12,6,1998,98,Japan,34632,Joetsu,2,184,200,1,1,4,0,0,0,0,353,423,336,414,366,345,353,423,336,414,366,345,353,423,336,414,366,345,6,0,1,76,25,91,95,100,100,1,1,1,1,1,1,5,3,1,1,1,38,0,3,135,142,142,93,8,3,144,122,45,0,200,200,200,200,200,200,200,200,0,1,550,0.233,27,2,10,54,125,6,3080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,125,167,189,96,129,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,8,4,eol
1309,0,30,Oakland Air Riders,Baseline League,Whiddon,Jason,,11,18,8,1998,206,The United States,46450,McMinnville,4,190,200,1,1,4,0,0,0,0,395,448,440,432,413,376,395,448,440,432,413,376,395,448,440,432,413,376,6,2,1,83,48,90,97,100,100,1,1,1,1,1,1,5,3,1,1,1,38,0,3,175,193,193,143,4,4,108,132,26,0,200,200,200,200,200,200,200,200,0,1,550,0.268,31,3,23,61,102,6,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,4,2,eol
1569,0,23,Seattle Isotopes,Baseline League,Henley,Trent,,3,6,3,1998,206,The United States,27905,Gastonia,4,186,200,1,1,4,0,0,0,0,392,417,440,366,388,400,392,417,440,366,388,400,392,417,440,366,388,400,6,0,1,204,197,170,200,100,100,1,1,1,1,1,1,5,3,1,1,1,50,0,3,110,176,176,176,9,6,127,117,83,0,200,200,200,200,200,200,200,200,0,1,550,0.266,24,6,23,43,115,6,21000000,21000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,91,113,15,78,71,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,9,2,eol
16,0,2,New York Legends,Baseline League,Garcia,Eddie,,22,21,7,1998,210,Venezuela,7200,Barinas,1,189,200,1,1,3,0,0,0,0,367,418,430,442,282,433,367,418,430,442,282,433,367,418,430,442,282,433,6,2,0,19,5,4,35,100,100,1,1,1,1,1,1,5,3,1,1,1,54,0,2,101,126,109,175,2,11,63,79,18,0,200,200,200,200,200,200,200,200,0,1,550,0.253,28,1,21,64,160,6,4800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,86,98,79,113,113,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,2,3,eol
20,0,2,New York Legends,Baseline League,Simmons,Bill,,3,23,8,1998,206,The United States,41955,Los Angeles,1,185,200,1,1,3,0,0,0,0,415,450,414,381,423,408,415,450,414,381,423,408,415,450,414,381,423,408,6,0,0,42,28,24,59,100,100,1,1,1,1,1,1,5,3,1,1,1,43,0,3,142,143,160,110,7,1,118,108,130,0,200,200,200,200,200,200,200,200,0,1,550,0.274,35,1,17,46,96,6,3800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,12,74,171,91,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,7,2,eol
1086,0,2,New York Legends,Baseline League,Anhalt,Josh,,2,21,5,1998,206,The United States,16651,California City,4,188,200,1,1,3,0,0,0,0,409,418,412,456,390,425,409,418,412,456,390,425,409,418,412,456,390,425,6,0,0,45,31,68,42,100,100,1,1,1,1,1,1,5,3,1,1,1,50,0,4,68,101,43,76,8,3,28,48,44,0,200,200,200,200,200,200,200,200,0,1,550,0.271,32,1,17,69,114,6,25000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,8,2,eol
66,0,16,Columbus Bears,Baseline League,Dyer,Brian,,7,18,11,1998,206,The United States,48633,Marysville,4,192,200,1,1,3,0,0,0,0,441,431,217,421,432,439,441,431,217,421,432,439,441,431,217,421,432,439,6,0,0,22,13,36,20,100,100,1,1,1,1,1,1,5,3,1,1,1,57,0,2,175,143,110,100,8,8,28,41,28,0,200,200,200,200,200,200,200,200,0,1,550,0.276,37,1,4,57,90,6,530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,122,137,123,114,97,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,8,2,eol
1061,0,16,Columbus Bears,Baseline League,Competiello,Steve,,9,6,3,1998,206,The United States,76961,Sunset,4,187,200,1,1,3,0,0,0,0,420,432,479,336,445,393,420,432,479,336,445,393,420,432,479,336,445,393,6,2,0,7,24,5,1,100,100,1,1,1,1,1,1,5,3,1,1,1,48,0,3,110,68,168,143,10,7,55,45,74,0,200,200,200,200,200,200,200,200,0,1,550,0.292,33,1,30,37,83,6,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,10,2,eol
1050,0,4,Atlanta Musketeers,Baseline League,Ruiz,Manny,,26,12,4,1998,56,Dominican Republic,69368,Salcedo,4,186,200,1,1,3,0,0,0,0,352,412,467,341,440,223,352,412,467,341,440,223,352,412,467,341,440,223,6,3,0,130,42,173,153,100,100,1,1,1,1,1,1,5,3,1,1,1,46,0,4,127,160,43,127,7,7,26,62,65,0,200,200,200,200,200,200,200,200,0,1,550,0.247,23,3,28,38,85,6,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,7,3,eol
1095,0,13,Milwaukee Sand Gnats,Baseline League,Dallaire,Chris,,7,26,1,1998,206,The United States,107631,Chena Ridge,4,187,200,1,1,3,0,0,0,0,407,362,436,402,382,425,407,362,436,402,382,425,407,362,436,402,382,425,6,0,1,31,27,53,22,100,100,1,1,1,1,1,1,5,3,1,1,1,55,0,3,143,175,100,100,9,11,72,84,41,0,200,200,200,200,200,200,200,200,0,1,550,0.275,25,1,22,50,118,6,3200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,9,4,eol
7,0,8,Dallas Attack,Baseline League,Gonzalez,Gerardo,,23,26,8,1998,56,Dominican Republic,70230,San Juan de la Maguana,5,190,200,1,1,3,0,0,0,0,460,428,452,395,473,432,460,428,452,395,473,432,460,428,452,395,473,432,6,0,0,34,18,35,43,100,100,1,1,1,1,1,1,5,3,1,1,1,52,0,3,127,160,92,118,9,2,47,50,42,0,200,200,200,200,200,200,200,200,0,1,550,0.312,36,1,25,48,66,6,2600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,9,3,eol
266,0,14,Fort Worth Villains,Baseline League,Chaddock,Mike,,23,15,9,1998,206,The United States,50167,Midwest City,4,187,200,1,1,3,0,0,0,0,407,443,430,343,432,379,407,443,430,343,432,379,407,443,430,343,432,379,6,0,0,11,40,4,1,100,100,1,1,1,1,1,1,5,3,1,1,1,46,0,3,135,110,110,110,9,10,95,37,35,0,200,200,200,200,200,200,200,200,0,1,550,0.272,33,1,21,38,90,6,530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,122,47,112,45,119,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,9,3,eol
1097,0,6,Oklahoma City Lynx,Baseline League,Hanson,Nick,,1,21,1,1998,206,The United States,4992,Austin,4,182,200,1,1,3,0,0,0,0,478,446,442,439,408,517,478,446,442,439,408,517,478,446,442,439,408,517,6,0,0,17,7,6,28,100,100,1,1,1,1,1,1,5,3,1,1,1,51,0,3,126,43,142,135,11,7,83,17,28,0,200,200,200,200,200,200,200,200,0,1,550,0.33,42,1,23,63,105,6,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,11,3,eol
1,0,7,San Antonio Wild Horses,Baseline League,Steckler,David,,24,25,2,1998,206,The United States,81568,Tulsa,4,185,200,1,1,3,0,0,0,0,343,442,429,440,226,422,343,442,429,440,226,422,343,442,429,440,226,422,6,0,0,59,20,51,83,100,100,1,1,1,1,1,1,5,3,1,1,1,37,0,2,68,100,135,175,7,7,33,65,26,0,200,200,200,200,200,200,200,200,0,1,550,0.238,28,1,20,64,177,6,9500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,7,3,eol
380,0,7,San Antonio Wild Horses,Baseline League,Young,Sebastian,,10,10,6,1998,206,The United States,79109,Temple City,1,190,200,1,1,3,0,0,0,0,394,437,451,421,413,375,394,437,451,421,413,375,394,437,451,421,413,375,6,0,0,64,43,57,78,100,100,1,1,1,1,1,1,5,3,1,1,1,54,0,2,142,92,68,92,7,9,79,12,78,0,200,200,200,200,200,200,200,200,0,1,550,0.271,31,2,25,57,102,6,17000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,158,25,162,109,61,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,7,3,eol
416,0,12,Colorado Springs War Dogs,Baseline League,Fernandez,Ruben,,12,21,8,1998,56,Dominican Republic,71432,Santo Domingo,5,183,200,1,1,3,0,0,0,0,156,433,425,379,143,173,156,433,425,379,143,173,156,433,425,379,143,173,6,1,0,50,29,68,53,100,100,1,1,1,1,1,1,5,3,1,1,1,36,0,3,100,160,101,159,3,1,39,107,67,0,200,200,200,200,200,200,200,200,0,1,550,0.173,19,0,20,45,207,6,2840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,72,43,3,100,66,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,3,2,eol
1060,0,12,Colorado Springs War Dogs,Baseline League,Olarte,Francisco,,17,16,8,1998,206,The United States,52211,Mountain Home,5,203,200,1,1,3,0,0,0,0,426,456,434,430,408,439,426,456,434,430,408,439,426,456,434,430,408,439,6,2,1,2,8,1,1,100,100,1,1,1,1,1,1,5,3,1,1,1,54,0,3,51,43,101,109,1,9,62,52,24,0,200,200,200,200,200,200,200,200,0,1,550,0.288,37,1,21,60,105,6,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1,3,eol
1054,0,9,Denver Swordfish,Baseline League,Pacheco,Ruben,,33,26,6,1998,56,Dominican Republic,71320,Santana,5,188,200,1,1,3,0,0,0,0,440,423,475,290,446,427,440,423,475,290,446,427,440,423,475,290,446,427,6,2,1,25,25,27,24,100,100,1,1,1,1,1,1,5,3,1,1,1,46,0,3,43,118,143,76,1,11,69,40,34,0,200,200,200,200,200,200,200,200,0,1,550,0.306,34,1,30,28,82,6,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1,2,eol
1105,0,9,Denver Swordfish,Baseline League,Thrippleton,Karl,,7,29,5,1998,12,Australia,17031,Canberra,4,194,200,1,1,3,0,0,0,0,427,413,453,280,417,430,427,413,453,280,417,430,427,413,453,280,417,430,6,2,1,99,37,105,128,100,100,1,1,1,1,1,1,5,3,1,1,1,57,0,2,76,127,76,93,3,2,29,96,29,0,200,200,200,200,200,200,200,200,0,1,550,0.292,29,4,25,27,99,6,10500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,3,3,eol
3,0,5,Albuquerque Tempest,Baseline League,Friedman,Jalen,,11,22,2,1998,206,The United States,56459,Oakland,1,175,200,1,1,3,0,0,0,0,332,230,324,395,298,372,332,230,324,395,298,372,332,230,324,395,298,372,6,2,0,4,12,2,1,100,100,1,1,1,1,1,1,5,3,1,1,1,58,0,3,110,75,159,143,11,3,72,19,50,0,200,200,200,200,200,200,200,200,0,1,550,0.222,12,0,9,48,155,6,5500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,11,2,eol
516,0,5,Albuquerque Tempest,Baseline League,Allen,Dustin,,20,2,7,1998,206,The United States,55220,Newark,4,187,200,1,1,3,0,0,0,0,398,399,450,446,410,386,398,399,450,446,410,386,398,399,450,446,410,386,6,0,0,5,18,3,1,100,100,1,1,1,1,1,1,5,3,1,1,1,60,0,3,160,109,93,93,100,76,112,11,34,0,200,200,200,200,200,200,200,200,0,1,550,0.272,28,1,25,66,103,6,3800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139,23,119,74,103,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,6,3,eol
530,0,5,Albuquerque Tempest,Baseline League,Perry,John,,27,1,6,1998,206,The United States,23176,El Paso,4,187,200,1,1,3,0,0,0,0,466,397,382,420,475,441,466,397,382,420,475,441,466,397,382,420,475,441,6,0,0,54,25,69,62,100,100,1,1,1,1,1,1,5,3,1,1,1,45,0,3,126,159,127,142,9,9,81,33,40,0,200,200,200,200,200,200,200,200,0,1,550,0.303,34,1,13,57,65,6,6900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,75,124,84,200,78,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,9,3,eol
2,0,3,Tucson Hurons,Baseline League,Gonzalez,Elias,,14,27,2,1998,56,Dominican Republic,71432,Santo Domingo,1,197,200,1,1,3,0,0,0,0,509,393,379,427,517,479,509,393,379,427,517,479,509,393,379,427,517,479,6,0,1,16,34,20,5,100,100,1,1,1,1,1,1,5,3,1,1,1,43,0,3,92,93,93,93,8,8,70,17,40,0,200,200,200,200,200,200,200,200,0,1,550,0.335,38,1,13,59,44,6,8500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,8,3,eol
616,0,1,Las Vegas Orioles,Baseline League,Rivera,Carlos,,26,8,3,1998,206,The United States,31782,High Point,5,203,200,1,1,3,0,0,0,0,419,436,396,351,398,436,419,436,396,351,398,436,419,436,396,351,398,436,6,1,1,12,7,5,19,100,100,1,1,1,1,1,1,5,3,1,1,1,56,0,2,76,59,143,160,10,8,39,14,70,0,200,200,200,200,200,200,200,200,0,1,550,0.275,35,1,14,40,110,6,20000000,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,151,37,125,173,118,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,10,2,eol
1099,0,1,Las Vegas Orioles,Baseline League,Rodriguez,Jon,,17,9,8,1998,56,Dominican Republic,71389,Santiago,1,197,200,1,1,3,0,0,0,0,318,451,336,446,354,278,318,451,336,446,354,278,318,451,336,446,354,278,6,0,0,81,12,112,101,100,100,1,1,1,1,1,1,5,3,1,1,1,38,0,3,175,100,127,109,7,4,79,12,61,0,200,200,200,200,200,200,200,200,0,1,550,0.215,27,2,10,66,130,6,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,7,3,eol
666,0,15,Los Angeles Daredevils,Baseline League,Szabo,Matt,,11,3,5,1998,206,The United States,107724,Klukwan,4,188,200,1,1,3,0,0,0,0,430,309,421,416,411,441,430,309,421,416,411,441,430,309,421,416,411,441,6,2,2,22,33,5,25,100,100,1,1,1,1,1,1,5,3,1,1,1,53,0,3,143,175,59,84,1,11,41,45,21,0,200,200,200,200,200,200,200,200,0,1,550,0.287,22,0,19,55,103,6,530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,160,95,156,117,55,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1,3,eol
672,0,15,Los Angeles Daredevils,Baseline League,Sparrow,Cody,,16,8,3,1998,206,The United States,70363,San Marcos,4,189,200,1,1,3,0,0,0,0,392,360,447,479,372,411,392,360,447,479,372,411,392,360,447,479,372,411,6,1,0,70,96,53,66,100,100,1,1,1,1,1,1,5,3,1,1,1,39,0,3,110,110,126,151,7,9,77,109,84,0,200,200,200,200,200,200,200,200,0,1,550,0.269,23,1,24,77,122,6,4200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,106,129,122,90,90,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,7,2,eol
1090,0,15,Los Angeles Daredevils,Baseline League,Fincher,Josh,,22,21,2,1998,206,The United States,92945,Brookhaven,4,189,200,1,1,3,0,0,0,0,418,223,306,440,446,386,418,223,306,440,446,386,418,223,306,440,446,386,6,0,2,40,25,64,37,100,100,1,1,1,1,1,1,5,3,1,1,1,52,0,3,118,159,118,135,11,6,32,73,29,0,200,200,200,200,200,200,200,200,0,1,550,0.262,14,0,8,64,82,6,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,11,4,eol
10,0,11,San Francisco Ramblers,Baseline League,Perez,Luis,,33,12,3,1998,56,Dominican Republic,71432,Santo Domingo,1,194,200,1,1,3,0,0,0,0,405,402,432,448,432,373,405,402,432,448,432,373,405,402,432,448,432,373,6,0,1,39,38,39,41,100,100,1,1,1,1,1,1,5,3,1,1,1,53,0,3,110,168,75,168,6,1,47,11,8,0,200,200,200,200,200,200,200,200,0,1,550,0.271,29,1,21,66,90,6,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,6,3,eol
766,0,10,Portland Apple Sox,Baseline League,Finkelstein,Matt,,12,8,8,1998,206,The United States,4975,Aurora,4,182,200,1,1,3,0,0,0,0,474,412,397,376,455,472,474,412,397,376,455,472,474,412,397,376,455,472,6,0,1,9,10,5,11,100,100,1,1,1,1,1,1,5,3,1,1,1,36,0,4,143,110,160,126,8,9,84,33,43,0,200,200,200,200,200,200,200,200,0,1,550,0.313,37,1,14,45,76,6,25000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,135,122,94,138,91,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,8,2,eol
778,0,10,Portland Apple Sox,Baseline League,Banfi,Ciro,,48,24,11,1998,95,Italy,27083,Grumo Nevano,4,188,200,1,1,3,0,0,0,0,434,368,67,332,423,437,434,368,67,332,423,437,434,368,67,332,423,437,6,1,0,22,36,24,14,100,100,1,1,1,1,1,1,5,3,1,1,1,41,0,3,93,142,160,151,10,10,39,31,24,0,200,200,200,200,200,200,200,200,0,1,550,0.267,30,1,0,36,96,6,2200000,3400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,73,39,113,103,80,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,10,3,eol
816,0,19,Boston Slammers,Baseline League,Pouncy,Daniel,,52,30,4,1998,206,The United States,56572,Oberlin,1,182,200,1,1,3,0,0,0,0,402,351,431,440,448,343,402,351,431,440,448,343,402,351,431,440,448,343,6,0,0,4,12,3,1,100,100,1,1,1,1,1,1,5,3,1,1,1,40,0,3,168,168,110,159,2,11,25,42,35,0,200,200,200,200,200,200,200,200,0,1,550,0.269,24,1,21,64,81,6,11600000,11600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,86,63,117,59,127,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,2,4,eol
832,0,19,Boston Slammers,Baseline League,Gonzalez,Franklin,,29,25,4,1998,56,Dominican Republic,42625,La Romana,5,183,200,1,1,3,0,0,0,0,267,286,276,411,410,25,267,286,276,411,410,25,267,286,276,411,410,25,6,0,1,48,38,31,62,100,100,1,1,1,1,1,1,5,3,1,1,1,42,0,3,75,135,118,143,9,11,95,117,105,0,200,200,200,200,200,200,200,200,0,1,550,0.142,10,0,7,53,103,6,10400000,10400000,10400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,74,135,37,177,66,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,9,2,eol
866,0,29,Brooklyn Jaguars,Baseline League,Connell,Kyle,,2,17,5,1998,206,The United States,24227,Etna,4,184,200,1,1,3,0,0,0,0,427,444,461,366,446,405,427,444,461,366,446,405,427,444,461,366,446,405,6,1,0,18,22,2,25,100,100,1,1,1,1,1,1,5,3,1,1,1,46,0,3,109,109,93,127,10,2,77,57,75,0,200,200,200,200,200,200,200,200,0,1,550,0.292,35,1,27,43,82,6,9200000,9200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,82,178,94,121,60,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,10,2,eol
884,0,29,Brooklyn Jaguars,Baseline League,Gonzalez,Hugo,,16,14,10,1998,206,The United States,6327,Bakersfield,5,187,200,1,1,3,0,0,0,0,426,153,448,326,430,419,426,153,448,326,430,419,426,153,448,326,430,419,6,0,0,33,56,2,37,100,100,1,1,1,1,1,1,5,3,1,1,1,58,0,3,93,151,126,101,3,9,10,54,24,0,200,200,200,200,200,200,200,200,0,1,550,0.29,8,0,24,35,91,6,4800000,4800000,4200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,99,47,34,151,77,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,3,2,eol
